sperm_id,segment,image,area,perimeter,circularity,aspect_ratio,solidity,classification
sperm_35,segment_0,frame_1.jpg,262.5,61.16543757915497,0.8817124995272535,0.7391304347826086,0.9849906154409358,Borderline / Uncertain morphology
sperm_35,segment_0,frame_10.jpg,210.5,87.02209115028381,0.34930349712167524,0.7391304347826086,0.7913533804836339,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_11.jpg,211.0,86.6673514842987,0.3530053353687514,0.7391304347826086,0.7947269273268289,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_12.jpg,285.0,61.899972677230835,0.9347033716495414,0.782608695652174,0.9999999964912281,Borderline / Uncertain morphology
sperm_35,segment_0,frame_13.jpg,284.5,61.844306230545044,0.9347440097862123,0.782608695652174,0.9999999964850615,Borderline / Uncertain morphology
sperm_35,segment_0,frame_14.jpg,284.5,61.844306230545044,0.9347440097862123,0.782608695652174,0.9999999964850615,Borderline / Uncertain morphology
sperm_35,segment_0,frame_15.jpg,220.5,85.87917840480804,0.3757012983298115,0.782608695652174,0.8062157191728858,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_16.jpg,223.5,86.75302374362946,0.37317981893137275,0.782608695652174,0.8083182610910732,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_17.jpg,221.5,88.00576066970825,0.3593861964209679,0.782608695652174,0.8010849880611755,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_18.jpg,289.0,62.34457993507385,0.9343515286758549,0.782608695652174,0.9999999965397924,Borderline / Uncertain morphology
sperm_35,segment_0,frame_19.jpg,289.0,62.34457993507385,0.9343515286758549,0.782608695652174,0.9999999965397924,Borderline / Uncertain morphology
sperm_35,segment_0,frame_2.jpg,278.5,62.080477356910706,0.9080817926924034,0.782608695652174,0.9858407044749001,Borderline / Uncertain morphology
sperm_35,segment_0,frame_20.jpg,287.0,62.968308448791504,0.9095942516780147,0.782608695652174,0.9896551690011891,Borderline / Uncertain morphology
sperm_35,segment_0,frame_21.jpg,289.0,62.34457993507385,0.9343515286758549,0.782608695652174,0.9999999965397924,Borderline / Uncertain morphology
sperm_35,segment_0,frame_22.jpg,288.0,63.05527973175049,0.9102473815396921,0.782608695652174,0.9896907182484855,Borderline / Uncertain morphology
sperm_35,segment_0,frame_23.jpg,287.0,62.968308448791504,0.9095942516780147,0.782608695652174,0.9896551690011891,Borderline / Uncertain morphology
sperm_35,segment_0,frame_24.jpg,227.5,88.32137393951416,0.36648789298654016,0.782608695652174,0.8038869229544632,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_25.jpg,212.5,84.82616019248962,0.3711155753905048,0.8181818181818182,0.7855822521789936,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_26.jpg,222.0,87.98880052566528,0.3603363239224564,0.782608695652174,0.7999999971171171,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_27.jpg,229.5,90.57692456245422,0.35152596781773016,0.782608695652174,0.8080985887038782,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_28.jpg,229.5,90.57692456245422,0.35152596781773016,0.782608695652174,0.8080985887038782,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_29.jpg,231.5,90.56377959251404,0.3546923168705323,0.782608695652174,0.8094405566103478,Irregular / Fragmented sperm shape
sperm_35,segment_0,frame_3.jpg,286.5,62.1409227848053,0.9323502547936005,0.782608695652174,0.9999999965095986,Borderline / Uncertain morphology
sperm_35,segment_0,frame_4.jpg,272.5,61.399269342422485,0.9083431898178481,0.7391304347826086,0.9891107042137542,Borderline / Uncertain morphology
sperm_35,segment_0,frame_5.jpg,272.5,61.28428363800049,0.9117549769864074,0.7391304347826086,0.9891107042137542,Borderline / Uncertain morphology
sperm_35,segment_0,frame_6.jpg,273.0,61.19039273262024,0.9162332110306406,0.7391304347826086,0.9999999963369963,Borderline / Uncertain morphology
sperm_35,segment_0,frame_7.jpg,266.5,61.030040860176086,0.8991243427125292,0.7391304347826086,0.9944029813641679,Borderline / Uncertain morphology
sperm_35,segment_0,frame_8.jpg,280.5,62.47300338745117,0.9031459925762418,0.782608695652174,0.9807692273399677,Borderline / Uncertain morphology
sperm_35,segment_0,frame_9.jpg,213.0,85.90873968601227,0.3626726217114669,0.7391304347826086,0.8007518766889027,Irregular / Fragmented sperm shape
sperm_35,segment_1,frame_30.jpg,285.0,62.19069862365723,0.9259847894772764,0.782608695652174,0.9999999964912281,Borderline / Uncertain morphology
sperm_35,segment_1,frame_31.jpg,294.0,62.91831827163696,0.933260709720956,0.782608695652174,0.9999999965986395,Borderline / Uncertain morphology
sperm_35,segment_1,frame_32.jpg,288.0,62.07743430137634,0.9391497208312525,0.782608695652174,0.9999999965277778,Borderline / Uncertain morphology
sperm_35,segment_1,frame_33.jpg,294.0,62.91831827163696,0.933260709720956,0.782608695652174,0.9999999965986395,Borderline / Uncertain morphology
sperm_35,segment_1,frame_34.jpg,295.5,63.12301015853882,0.9319485719306428,0.782608695652174,0.9999999966159052,Borderline / Uncertain morphology
sperm_35,segment_1,frame_35.jpg,293.0,62.8271803855896,0.9327867002925633,0.782608695652174,0.9999999965870308,Borderline / Uncertain morphology
sperm_35,segment_1,frame_36.jpg,293.0,62.8271803855896,0.9327867002925633,0.782608695652174,0.9999999965870308,Borderline / Uncertain morphology
sperm_35,segment_1,frame_37.jpg,282.0,62.102001667022705,0.9188566761331286,0.782608695652174,0.9999999964539007,Borderline / Uncertain morphology
sperm_35,segment_1,frame_38.jpg,272.0,61.369635224342346,0.9075523468609321,0.782608695652174,0.992700726304012,Borderline / Uncertain morphology
sperm_35,segment_1,frame_39.jpg,284.0,63.386698961257935,0.8882432859426771,0.782608695652174,0.9742710086645935,Borderline / Uncertain morphology
sperm_35,segment_1,frame_40.jpg,293.5,62.87859606742859,0.9328510329912049,0.782608695652174,0.999999996592845,Borderline / Uncertain morphology
sperm_35,segment_1,frame_41.jpg,293.5,62.87859606742859,0.9328510329912049,0.782608695652174,0.999999996592845,Borderline / Uncertain morphology
sperm_35,segment_1,frame_42.jpg,292.0,62.71827459335327,0.9328343093753431,0.782608695652174,0.9999999965753424,Borderline / Uncertain morphology
sperm_35,segment_1,frame_43.jpg,295.0,62.89208483695984,0.9372164370659124,0.782608695652174,0.9999999966101695,Borderline / Uncertain morphology
sperm_35,segment_1,frame_44.jpg,293.5,62.87859606742859,0.9328510329912049,0.782608695652174,0.999999996592845,Borderline / Uncertain morphology
sperm_35,segment_1,frame_45.jpg,271.5,61.44877374172211,0.9035522185399115,0.8181818181818182,0.9819168138086192,Normal sperm shape
sperm_35,segment_1,frame_46.jpg,298.5,65.05657386779785,0.8862817846998146,0.75,0.9835255321794876,Borderline / Uncertain morphology
sperm_35,segment_1,frame_47.jpg,300.5,64.83642315864563,0.8982893363405245,0.75,0.9901153179897354,Borderline / Uncertain morphology
sperm_35,segment_1,frame_48.jpg,303.0,64.974773645401,0.9019094595790268,0.75,0.9901960751954376,Borderline / Uncertain morphology
sperm_35,segment_1,frame_49.jpg,310.5,65.78303408622742,0.901661793696061,0.782608695652174,0.985714282585034,Borderline / Uncertain morphology
sperm_35,segment_1,frame_50.jpg,314.0,66.46341240406036,0.8932525020422079,0.782608695652174,0.9858712684902001,Borderline / Uncertain morphology
sperm_35,segment_1,frame_51.jpg,289.5,65.4584151506424,0.8490386480195584,0.7727272727272727,0.9846938742017215,Borderline / Uncertain morphology
sperm_35,segment_1,frame_52.jpg,289.0,63.66014766693115,0.8961329026959753,0.8636363636363636,0.9863481195005184,Normal sperm shape
sperm_35,segment_1,frame_53.jpg,280.0,62.06504988670349,0.9134266484791921,0.8181818181818182,0.9859154894862131,Normal sperm shape
sperm_35,segment_1,frame_54.jpg,298.0,64.00027322769165,0.9142447431843254,0.8181818181818182,0.9867549636200167,Normal sperm shape
sperm_35,segment_1,frame_55.jpg,287.5,63.94320893287659,0.8836064117793647,0.6956521739130435,0.9930915337026199,Borderline / Uncertain morphology
sperm_35,segment_1,frame_56.jpg,226.0,77.57944285869598,0.47187285018768343,0.6521739130434783,0.8496240569563005,Irregular / Fragmented sperm shape
sperm_35,segment_1,frame_57.jpg,224.5,76.10986638069153,0.487017189717649,0.6521739130434783,0.842401497777105,Irregular / Fragmented sperm shape
sperm_35,segment_1,frame_58.jpg,228.0,76.23473358154297,0.4929909389679052,0.6521739130434783,0.8523364454118264,Borderline / Uncertain morphology
sperm_35,segment_1,frame_59.jpg,213.5,76.30408143997192,0.4607997195283563,0.6521739130434783,0.8026315759299565,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_60.jpg,199.0,72.07105505466461,0.48143890296056474,0.7142857142857143,0.8056680129325182,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_61.jpg,279.5,61.53486394882202,0.9275753239136146,0.8181818181818182,0.9999999964221825,Normal sperm shape
sperm_35,segment_2,frame_62.jpg,229.0,87.88476920127869,0.37257877737368633,0.8181818181818182,0.7882960385945059,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_63.jpg,64.5,32.505046010017395,0.767128306190393,0.8181818181818182,0.9485293978157442,Normal sperm shape
sperm_35,segment_2,frame_64.jpg,194.0,90.29397547245026,0.2990157364008183,0.9230769230769231,0.603421460020462,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_65.jpg,100.0,44.47818064689636,0.6352078185564903,0.8666666666666667,0.8438818494187186,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_66.jpg,278.5,85.4039671421051,0.4798206932777291,0.7407407407407407,0.838855419160074,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_67.jpg,190.0,62.77131736278534,0.6059558443825821,0.85,0.8796296255572703,Borderline / Uncertain morphology
sperm_35,segment_2,frame_68.jpg,195.5,65.1026554107666,0.5796411637780496,0.6818181818181818,0.8336886958051655,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_69.jpg,180.5,65.18121838569641,0.5338781192248911,0.6521739130434783,0.8076062603686521,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_70.jpg,186.5,63.93412661552429,0.5733545013767424,0.7272727272727273,0.8496583104799166,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_71.jpg,148.0,57.073262214660645,0.5709606598248983,0.7777777777777778,0.8131868087187538,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_72.jpg,178.0,67.86906206607819,0.48560837869825924,0.7391304347826086,0.7688984847995746,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_73.jpg,80.5,34.505045890808105,0.8496509069690235,0.8333333333333334,0.9640718447416546,Normal sperm shape
sperm_35,segment_2,frame_74.jpg,83.0,48.278433084487915,0.4474882370381701,0.8571428571428571,0.7186147123929463,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_75.jpg,80.0,42.33599770069122,0.5608933008242398,0.5294117647058824,0.8333333246527779,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_76.jpg,54.0,30.142135500907898,0.7468881820740774,1.0,0.9230769072978307,Borderline / Uncertain morphology
sperm_35,segment_2,frame_78.jpg,147.5,93.90775620937347,0.2101836630693317,0.7272727272727273,0.5830039502648066,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_79.jpg,47.0,26.14213538169861,0.8642225667958475,1.0,0.9791666462673616,Normal sperm shape
sperm_35,segment_2,frame_80.jpg,71.5,32.505046010017395,0.8503825409707457,0.75,0.9662162031592405,Borderline / Uncertain morphology
sperm_35,segment_2,frame_81.jpg,309.0,94.62446141242981,0.43367211920551724,0.6,0.9196428544058248,Borderline / Uncertain morphology
sperm_35,segment_2,frame_82.jpg,123.0,86.21560430526733,0.20794248140856636,0.7,0.6104218331988991,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_83.jpg,69.0,52.98593580722809,0.30884298165850504,1.0,0.6079295100622951,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_84.jpg,66.5,36.738391399383545,0.6191433827289902,0.9166666666666666,0.8159509102337312,Irregular / Fragmented sperm shape
sperm_35,segment_2,frame_85.jpg,68.5,33.304413080215454,0.7760627994567355,0.5714285714285714,0.9647887188057928,Borderline / Uncertain morphology
sperm_35,segment_2,frame_86.jpg,59.0,32.49575066566467,0.7021157699116986,1.0,0.8872180317711574,Borderline / Uncertain morphology
sperm_35,segment_2,frame_87.jpg,53.0,31.547053456306458,0.6692187952736034,1.2,0.8548386958896985,Borderline / Uncertain morphology
sperm_35,segment_2,frame_88.jpg,30.0,20.485281229019165,0.8983534846837974,1.0,0.9836065251276549,Normal sperm shape
sperm_35,segment_2,frame_89.jpg,64.5,39.01827907562256,0.532394250871455,0.9230769230769231,0.7499999912790699,Irregular / Fragmented sperm shape
