epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,2803.65,1.50333,0.70245,0.98752,0.95267,0.94916,0.97432,0.61062,1.51916,0.74203,0.99588,0.00116021,0.00116021,0.00116021
21,2942.03,1.45725,0.70284,0.9785,0.95691,0.94376,0.97906,0.66322,1.34054,0.68606,0.9426,0.00114606,0.00114606,0.00114606
22,3080.41,1.37154,0.66584,0.9557,0.9704,0.9643,0.98148,0.6486,1.29207,0.64072,0.93424,0.00113191,0.00113191,0.00113191
23,3217.59,1.35935,0.64537,0.94822,0.96661,0.96169,0.98243,0.69294,1.21681,0.60814,0.91309,0.00111776,0.00111776,0.00111776
24,3355.73,1.33691,0.63615,0.95385,0.96115,0.96246,0.98278,0.67983,1.31949,0.62382,0.9318,0.00110362,0.00110362,0.00110362
25,3492.31,1.29435,0.61338,0.94451,0.97903,0.9496,0.98493,0.69545,1.1651,0.59719,0.90329,0.00108947,0.00108947,0.00108947
26,3630.96,1.27679,0.62184,0.92766,0.97885,0.96312,0.984,0.66437,1.14662,0.60341,0.89963,0.00107532,0.00107532,0.00107532
27,3768.61,1.28115,0.63187,0.95911,0.97442,0.965,0.9836,0.71975,1.17939,0.57087,0.89801,0.00106118,0.00106118,0.00106118
28,3906.11,1.24762,0.59448,0.9206,0.96821,0.9689,0.98519,0.72911,1.13447,0.55524,0.89482,0.00104703,0.00104703,0.00104703
29,4044.06,1.22772,0.5901,0.95635,0.97262,0.9676,0.98617,0.73476,1.14029,0.55394,0.89481,0.00103288,0.00103288,0.00103288
30,4182.96,1.21752,0.57951,0.91666,0.97174,0.96549,0.98495,0.75912,1.15017,0.56064,0.89885,0.00101873,0.00101873,0.00101873
31,4319.87,1.16122,0.57705,0.91987,0.97985,0.96774,0.986,0.74302,1.09805,0.5469,0.88392,0.00100459,0.00100459,0.00100459
32,4458.1,1.12694,0.56346,0.90088,0.98099,0.9705,0.98623,0.74966,1.01553,0.51997,0.87031,0.00099044,0.00099044,0.00099044
33,4594.49,1.11117,0.55626,0.89837,0.97306,0.96783,0.98461,0.76002,1.09129,0.53907,0.87714,0.000976293,0.000976293,0.000976293
34,4731.6,1.11309,0.55711,0.90301,0.97907,0.96575,0.98666,0.7745,1.00034,0.52085,0.86424,0.000962146,0.000962146,0.000962146
35,4869.5,1.09277,0.54586,0.89186,0.97975,0.96536,0.98727,0.78022,0.97942,0.51258,0.86393,0.000947999,0.000947999,0.000947999
36,5006.69,1.07064,0.52377,0.89238,0.98051,0.97333,0.98766,0.76641,0.97397,0.49994,0.86068,0.000933851,0.000933851,0.000933851
37,5143.25,1.05375,0.51709,0.89344,0.97851,0.97748,0.98872,0.80123,0.9163,0.47357,0.85474,0.000919704,0.000919704,0.000919704
38,5282.23,1.05673,0.51647,0.88583,0.97714,0.9759,0.9876,0.80957,0.99651,0.48552,0.86468,0.000905557,0.000905557,0.000905557
39,5421.73,1.01175,0.50885,0.87266,0.97546,0.97511,0.98787,0.81745,0.90424,0.47554,0.84707,0.00089141,0.00089141,0.00089141
40,5559.91,0.99602,0.50079,0.8759,0.97653,0.97603,0.98957,0.83571,0.8723,0.46074,0.84288,0.000877263,0.000877263,0.000877263
41,5696.84,0.95648,0.48916,0.8756,0.98259,0.97271,0.98937,0.79474,0.98264,0.47368,0.85594,0.000863116,0.000863116,0.000863116
42,5833.34,0.99088,0.49535,0.87313,0.98267,0.97484,0.98998,0.81342,0.84044,0.44711,0.83939,0.000848969,0.000848969,0.000848969
43,5971.02,0.94475,0.4822,0.86554,0.98288,0.97234,0.9882,0.78865,0.89146,0.45714,0.84323,0.000834822,0.000834822,0.000834822
44,6109.46,0.92173,0.47535,0.85296,0.98167,0.97596,0.98871,0.81194,0.86808,0.45158,0.83799,0.000820675,0.000820675,0.000820675
45,6246.21,0.98196,0.48983,0.88079,0.9842,0.97655,0.98863,0.81246,0.87654,0.43746,0.83867,0.000806528,0.000806528,0.000806528
46,6383.05,0.93847,0.47453,0.8679,0.98291,0.97893,0.99067,0.8078,0.81234,0.42802,0.82932,0.00079238,0.00079238,0.00079238
47,6520.52,0.93354,0.46938,0.86444,0.97917,0.98372,0.99079,0.83679,0.84606,0.43481,0.83256,0.000778233,0.000778233,0.000778233
48,6658.12,0.93306,0.47218,0.85376,0.97837,0.9838,0.99179,0.85594,0.76237,0.41401,0.8234,0.000764086,0.000764086,0.000764086
49,6798.29,0.93955,0.46447,0.86965,0.97933,0.98598,0.99232,0.84433,0.9026,0.43644,0.84175,0.000749939,0.000749939,0.000749939
50,6936.01,0.93237,0.46326,0.8714,0.97887,0.98671,0.99209,0.84506,0.82985,0.42496,0.82999,0.000735792,0.000735792,0.000735792
51,7073.53,0.9542,0.46805,0.86953,0.98111,0.98709,0.99196,0.78722,0.98932,0.45312,0.85213,0.000721645,0.000721645,0.000721645
52,7212.3,0.97748,0.47606,0.86651,0.98306,0.98512,0.99244,0.80255,0.94418,0.44327,0.84466,0.000707498,0.000707498,0.000707498
53,7349.66,0.89531,0.45552,0.85672,0.98903,0.97685,0.99261,0.83842,0.75366,0.40379,0.82056,0.000693351,0.000693351,0.000693351
54,7488.02,0.82981,0.43625,0.84644,0.98626,0.98604,0.99263,0.84111,0.7457,0.39893,0.82036,0.000679204,0.000679204,0.000679204
55,7624.47,0.84861,0.43969,0.8468,0.98509,0.98591,0.9926,0.86137,0.70757,0.38771,0.81586,0.000665057,0.000665057,0.000665057
56,7764.12,0.84105,0.43137,0.84007,0.98153,0.98585,0.99263,0.85969,0.77303,0.39221,0.82187,0.000650909,0.000650909,0.000650909
57,7905.33,0.84857,0.43006,0.84862,0.98324,0.98788,0.99275,0.87256,0.6974,0.38403,0.81331,0.000636762,0.000636762,0.000636762
58,8043.36,0.79121,0.42303,0.84237,0.98135,0.9863,0.99277,0.87461,0.67468,0.37529,0.81076,0.000622615,0.000622615,0.000622615
59,8182.09,0.82544,0.42773,0.84849,0.99099,0.9784,0.99296,0.88073,0.71743,0.37369,0.81435,0.000608468,0.000608468,0.000608468
60,8320.5,0.81538,0.42192,0.84853,0.98992,0.97816,0.99287,0.87646,0.69737,0.37696,0.81459,0.000594321,0.000594321,0.000594321
61,8457.29,0.77747,0.40554,0.84255,0.99022,0.97748,0.99309,0.87772,0.69008,0.37361,0.81262,0.000580174,0.000580174,0.000580174
62,8594.94,0.77496,0.40878,0.83419,0.98436,0.98498,0.99362,0.88732,0.66836,0.36149,0.8084,0.000566027,0.000566027,0.000566027
63,8732.32,0.76614,0.3963,0.84041,0.99041,0.98156,0.99392,0.89256,0.65023,0.36502,0.80549,0.00055188,0.00055188,0.00055188
64,8872.59,0.7718,0.39584,0.83294,0.99008,0.98045,0.99387,0.88846,0.70368,0.36969,0.80928,0.000537733,0.000537733,0.000537733
65,9010.96,0.7287,0.38341,0.82603,0.98521,0.98445,0.99372,0.88603,0.76279,0.37378,0.81575,0.000523586,0.000523586,0.000523586
66,9146.66,0.72765,0.38611,0.83175,0.98528,0.9854,0.99389,0.89671,0.6385,0.35107,0.80408,0.000509438,0.000509438,0.000509438
67,9283.11,0.7397,0.38951,0.83789,0.98343,0.98801,0.99384,0.87004,0.69957,0.36883,0.81024,0.000495291,0.000495291,0.000495291
68,9420.44,0.76661,0.39627,0.82972,0.99109,0.98169,0.99401,0.87488,0.68811,0.36691,0.80632,0.000481144,0.000481144,0.000481144
69,9557.13,0.72159,0.38066,0.83446,0.98524,0.98933,0.99406,0.88783,0.64302,0.35175,0.80509,0.000466997,0.000466997,0.000466997
70,9693.76,0.73954,0.38438,0.83941,0.98469,0.99065,0.99402,0.89267,0.64132,0.34642,0.80464,0.00045285,0.00045285,0.00045285
71,9830.14,0.71937,0.3799,0.82349,0.98196,0.99197,0.9942,0.88599,0.69844,0.35984,0.80761,0.000438703,0.000438703,0.000438703
72,9966.72,0.74774,0.38498,0.83351,0.98608,0.98675,0.99418,0.89495,0.63749,0.35099,0.80199,0.000424556,0.000424556,0.000424556
73,10103.9,0.7124,0.37939,0.82416,0.98914,0.98707,0.99429,0.90937,0.59295,0.34312,0.79704,0.000410409,0.000410409,0.000410409
74,10242,0.70628,0.37102,0.82251,0.98998,0.98756,0.9942,0.86787,0.8021,0.37296,0.81681,0.000396262,0.000396262,0.000396262
75,10379.9,0.73277,0.37778,0.82944,0.99124,0.98749,0.9943,0.86641,0.78482,0.36492,0.81613,0.000382115,0.000382115,0.000382115
76,10516.8,0.6959,0.36824,0.83,0.98952,0.99096,0.99452,0.90967,0.59101,0.33166,0.79656,0.000367967,0.000367967,0.000367967
77,10655.4,0.6823,0.36009,0.82239,0.99068,0.99194,0.99455,0.90797,0.59634,0.32872,0.79564,0.00035382,0.00035382,0.00035382
78,10793.7,0.70741,0.3714,0.82345,0.98883,0.9917,0.9945,0.90762,0.59763,0.32509,0.79579,0.000339673,0.000339673,0.000339673
79,10930.8,0.66946,0.35826,0.81982,0.99037,0.99078,0.99447,0.90904,0.59267,0.32211,0.79637,0.000325526,0.000325526,0.000325526
80,11068.3,0.66538,0.35578,0.82389,0.99148,0.99148,0.99458,0.91481,0.58229,0.31811,0.7958,0.000311379,0.000311379,0.000311379
81,11207,0.64681,0.34705,0.81889,0.99024,0.9917,0.99453,0.92415,0.54707,0.30563,0.79193,0.000297232,0.000297232,0.000297232
82,11344.8,0.67242,0.35312,0.82736,0.9851,0.99223,0.99444,0.91177,0.60266,0.31572,0.7971,0.000283085,0.000283085,0.000283085
83,11481.6,0.65096,0.34923,0.82427,0.98769,0.99178,0.99459,0.91201,0.58775,0.31187,0.79478,0.000268938,0.000268938,0.000268938
84,11617.3,0.61311,0.34013,0.82325,0.98934,0.99236,0.99463,0.92864,0.51543,0.29731,0.78808,0.000254791,0.000254791,0.000254791
85,11755.3,0.6203,0.33539,0.81825,0.99155,0.99328,0.9947,0.91888,0.55004,0.30195,0.79036,0.000240644,0.000240644,0.000240644
86,11893.8,0.62605,0.33843,0.81582,0.99096,0.99355,0.99472,0.91313,0.58245,0.30544,0.79249,0.000226497,0.000226497,0.000226497
87,12031.5,0.61571,0.33261,0.8196,0.99198,0.99363,0.99479,0.92586,0.53192,0.29563,0.78822,0.000212349,0.000212349,0.000212349
88,12169.2,0.62158,0.33664,0.81411,0.99252,0.99249,0.99479,0.93505,0.50948,0.29092,0.78614,0.000198202,0.000198202,0.000198202
89,12307.3,0.57043,0.3172,0.8093,0.9923,0.992,0.99472,0.93609,0.50826,0.28785,0.78641,0.000184055,0.000184055,0.000184055
90,12445,0.60574,0.32698,0.81681,0.99387,0.99144,0.99467,0.92751,0.54297,0.29583,0.78875,0.000169908,0.000169908,0.000169908
91,12581.5,0.57424,0.32118,0.80288,0.99364,0.9921,0.99467,0.92972,0.51974,0.29297,0.78588,0.000155761,0.000155761,0.000155761
92,12718,0.55867,0.31151,0.80767,0.99378,0.99315,0.99473,0.93479,0.47988,0.28376,0.7824,0.000141614,0.000141614,0.000141614
93,12854.3,0.61527,0.33428,0.81088,0.99386,0.99315,0.99473,0.93323,0.48856,0.28392,0.78282,0.000127467,0.000127467,0.000127467
94,12989.7,0.61163,0.3323,0.80979,0.99272,0.99316,0.99473,0.92841,0.51481,0.28834,0.78426,0.00011332,0.00011332,0.00011332
95,13125,0.56582,0.31085,0.8088,0.99295,0.99348,0.99474,0.92861,0.51689,0.28881,0.78457,9.91726e-05,9.91726e-05,9.91726e-05
96,13259.3,0.53643,0.30001,0.81106,0.99343,0.99294,0.9947,0.92886,0.49703,0.28629,0.78307,8.50255e-05,8.50255e-05,8.50255e-05
97,13395.1,0.58199,0.32042,0.80224,0.99454,0.99262,0.99473,0.93085,0.4826,0.28516,0.78153,7.08784e-05,7.08784e-05,7.08784e-05
98,13531.1,0.57193,0.31285,0.80686,0.99452,0.99262,0.99477,0.93258,0.47755,0.28337,0.78101,5.67313e-05,5.67313e-05,5.67313e-05
99,13666,0.53216,0.29735,0.8125,0.99326,0.99368,0.9948,0.93635,0.46948,0.28062,0.78022,4.25842e-05,4.25842e-05,4.25842e-05
100,13801.7,0.51741,0.29571,0.80136,0.99463,0.99219,0.99484,0.93885,0.46482,0.27813,0.77985,2.84371e-05,2.84371e-05,2.84371e-05
