epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,22362.4,1.38686,0.65252,0.97505,0.97271,0.94925,0.9792,0.68403,1.27194,0.63928,0.94092,0.000933851,0.000933851,0.000933851
37,22984.6,1.34862,0.64745,0.97075,0.9765,0.96462,0.98147,0.69473,1.31071,0.61246,0.95214,0.000919704,0.000919704,0.000919704
38,23619,1.32248,0.6285,0.95388,0.97956,0.95771,0.98056,0.70744,1.23149,0.59798,0.93015,0.000905557,0.000905557,0.000905557
39,24240.3,1.27006,0.61741,0.94127,0.97371,0.96218,0.98162,0.71338,1.19499,0.58757,0.92418,0.00089141,0.00089141,0.00089141
40,24871.4,1.29931,0.62021,0.95523,0.97944,0.9676,0.98273,0.71771,1.21475,0.58033,0.92242,0.000877263,0.000877263,0.000877263
41,25480.8,1.23947,0.6067,0.9481,0.9734,0.96549,0.98073,0.70083,1.23451,0.58336,0.92133,0.000863116,0.000863116,0.000863116
42,26113.1,1.26804,0.60437,0.9435,0.97796,0.95744,0.98344,0.7024,1.22904,0.56963,0.92425,0.000848969,0.000848969,0.000848969
43,26722.6,1.18888,0.5793,0.93082,0.97243,0.96,0.98251,0.72264,1.14093,0.54585,0.90757,0.000834822,0.000834822,0.000834822
44,27343.3,1.22651,0.57338,0.92264,0.97548,0.95192,0.98113,0.72063,1.2609,0.57409,0.92831,0.000820675,0.000820675,0.000820675
45,27956.1,1.31779,0.61234,0.97442,0.97846,0.96237,0.98236,0.71521,1.23973,0.5769,0.92549,0.000806528,0.000806528,0.000806528
46,28608.3,1.28501,0.5968,0.95171,0.98172,0.97203,0.9851,0.69903,1.16078,0.55542,0.91757,0.00079238,0.00079238,0.00079238
47,29234.7,1.2596,0.59348,0.94198,0.98341,0.97135,0.98488,0.7009,1.18036,0.55456,0.92501,0.000778233,0.000778233,0.000778233
48,29858.4,1.23788,0.58352,0.92102,0.9792,0.96784,0.98509,0.74502,1.07658,0.52549,0.89976,0.000764086,0.000764086,0.000764086
49,30474,1.22854,0.57718,0.94105,0.97967,0.96775,0.98544,0.7423,1.11244,0.52152,0.89902,0.000749939,0.000749939,0.000749939
50,31100.3,1.2444,0.58607,0.94822,0.97865,0.96616,0.98492,0.74205,1.08448,0.53091,0.89197,0.000735792,0.000735792,0.000735792
51,31733.2,1.22261,0.58034,0.93617,0.9682,0.96652,0.9837,0.76755,1.14394,0.55659,0.90368,0.000721645,0.000721645,0.000721645
52,32368.2,1.19574,0.57033,0.91851,0.97746,0.96672,0.98214,0.76686,1.08665,0.54452,0.88938,0.000707498,0.000707498,0.000707498
53,32983.8,1.13289,0.56468,0.91635,0.97168,0.96654,0.98239,0.76023,1.06814,0.53972,0.88659,0.000693351,0.000693351,0.000693351
54,33615.2,1.11318,0.55735,0.9095,0.97391,0.96732,0.98202,0.75694,1.04477,0.52594,0.88481,0.000679204,0.000679204,0.000679204
55,34232.8,1.15424,0.56118,0.91277,0.97548,0.97,0.98522,0.75874,1.06724,0.52681,0.88751,0.000665057,0.000665057,0.000665057
56,34872.6,1.14352,0.54901,0.90334,0.9777,0.96905,0.98513,0.76383,0.9988,0.50492,0.87659,0.000650909,0.000650909,0.000650909
57,35476.1,1.10533,0.53337,0.91138,0.97517,0.96787,0.98415,0.77362,1.03843,0.50153,0.88175,0.000636762,0.000636762,0.000636762
58,36097.7,1.063,0.5184,0.90327,0.9748,0.96641,0.98468,0.79944,0.95886,0.4912,0.87316,0.000622615,0.000622615,0.000622615
59,36716.8,1.08838,0.52771,0.90602,0.97789,0.97196,0.98568,0.77827,1.03127,0.50165,0.88271,0.000608468,0.000608468,0.000608468
60,37334.6,1.10067,0.52933,0.91253,0.97962,0.96863,0.9848,0.75116,1.05554,0.50366,0.88572,0.000594321,0.000594321,0.000594321
61,37958.8,1.03432,0.50643,0.89986,0.97262,0.96731,0.98522,0.77271,0.98369,0.4856,0.87445,0.000580174,0.000580174,0.000580174
62,38596.1,1.04794,0.51198,0.89439,0.98493,0.96748,0.98645,0.78254,1.00646,0.48449,0.88082,0.000566027,0.000566027,0.000566027
63,39213.9,1.00818,0.49798,0.90112,0.97222,0.97102,0.98935,0.81473,0.88924,0.4709,0.85684,0.00055188,0.00055188,0.00055188
64,39830.1,1.01678,0.49792,0.89036,0.97445,0.97101,0.98834,0.74811,1.02693,0.49224,0.87882,0.000537733,0.000537733,0.000537733
65,40440.6,0.99459,0.48648,0.8797,0.9812,0.97339,0.98894,0.76109,0.9711,0.47817,0.86995,0.000523586,0.000523586,0.000523586
66,41077.8,0.98742,0.49357,0.88858,0.98525,0.97094,0.98921,0.81156,0.88959,0.45868,0.85518,0.000509438,0.000509438,0.000509438
67,41699.6,0.97038,0.4846,0.88993,0.98483,0.97185,0.98738,0.81537,0.90071,0.45584,0.85816,0.000495291,0.000495291,0.000495291
68,42311.4,0.96954,0.47914,0.876,0.98607,0.97257,0.98969,0.82299,0.90286,0.45241,0.85533,0.000481144,0.000481144,0.000481144
69,42943.7,0.94334,0.47412,0.88577,0.98275,0.97181,0.98996,0.81132,0.89812,0.45116,0.85505,0.000466997,0.000466997,0.000466997
70,43564.9,0.94759,0.47168,0.88686,0.98493,0.9723,0.99048,0.81777,0.87224,0.44916,0.85213,0.00045285,0.00045285,0.00045285
71,44178.1,0.96029,0.47408,0.87611,0.98268,0.96973,0.98892,0.80533,0.89045,0.4549,0.85685,0.000438703,0.000438703,0.000438703
72,44801.8,0.93436,0.46855,0.87732,0.98279,0.97181,0.9895,0.80132,0.91477,0.45233,0.85543,0.000424556,0.000424556,0.000424556
73,45442,0.9081,0.45638,0.86764,0.983,0.97587,0.9895,0.83161,0.85535,0.42817,0.84715,0.000410409,0.000410409,0.000410409
74,46154.7,0.8985,0.45052,0.86283,0.98656,0.97657,0.98798,0.84717,0.7966,0.41784,0.8394,0.000396262,0.000396262,0.000396262
75,46900.9,0.87164,0.44499,0.86524,0.98522,0.97682,0.99082,0.84331,0.77395,0.41402,0.83772,0.000382115,0.000382115,0.000382115
76,47543.7,0.87498,0.45,0.87266,0.98488,0.97484,0.99036,0.82513,0.82361,0.42073,0.84278,0.000367967,0.000367967,0.000367967
77,48187.2,0.85215,0.43419,0.85991,0.9851,0.97445,0.99048,0.84389,0.75726,0.40683,0.83272,0.00035382,0.00035382,0.00035382
78,48822.9,0.86032,0.44099,0.86191,0.98533,0.97464,0.99042,0.85941,0.73212,0.39899,0.83002,0.000339673,0.000339673,0.000339673
79,49455.9,0.84987,0.42914,0.85724,0.98419,0.97525,0.99028,0.84525,0.77814,0.40749,0.83427,0.000325526,0.000325526,0.000325526
80,57613.9,0.82581,0.43529,0.8604,0.98344,0.97625,0.99048,0.84883,0.75514,0.40419,0.83108,0.000311379,0.000311379,0.000311379
81,58217,0.83422,0.42775,0.85204,0.98558,0.97471,0.99124,0.86575,0.71479,0.39956,0.82549,0.000297232,0.000297232,0.000297232
82,58840,0.88237,0.44235,0.86588,0.98736,0.97458,0.99151,0.85186,0.71688,0.39783,0.8262,0.000283085,0.000283085,0.000283085
83,59483.3,0.8365,0.43916,0.86566,0.9863,0.97313,0.99093,0.83707,0.76068,0.4035,0.83083,0.000268938,0.000268938,0.000268938
84,60309.9,0.80073,0.42585,0.86398,0.98391,0.97598,0.99094,0.84668,0.72782,0.39394,0.82703,0.000254791,0.000254791,0.000254791
85,62065.6,0.78811,0.41327,0.8536,0.98528,0.97753,0.99133,0.8616,0.69148,0.38395,0.82282,0.000240644,0.000240644,0.000240644
86,62705,0.81757,0.42099,0.85387,0.98478,0.97774,0.99116,0.85703,0.70129,0.38251,0.8227,0.000226497,0.000226497,0.000226497
87,63349.9,0.7966,0.41357,0.85482,0.98512,0.97807,0.9911,0.83851,0.75444,0.39048,0.82862,0.000212349,0.000212349,0.000212349
88,64010,0.81029,0.41782,0.85444,0.98451,0.97805,0.99138,0.82845,0.76492,0.39218,0.82965,0.000198202,0.000198202,0.000198202
89,64695.9,0.75844,0.39669,0.84499,0.98419,0.97734,0.9913,0.86536,0.69142,0.37507,0.82176,0.000184055,0.000184055,0.000184055
90,65326.3,0.80246,0.41414,0.85774,0.98549,0.97721,0.99146,0.8815,0.66195,0.36894,0.81819,0.000169908,0.000169908,0.000169908
91,65974.8,0.73792,0.40321,0.83633,0.98533,0.97747,0.99156,0.88073,0.65997,0.36571,0.8178,0.000155761,0.000155761,0.000155761
92,66589.5,0.72113,0.39025,0.84317,0.98677,0.978,0.99138,0.88028,0.66963,0.36456,0.81844,0.000141614,0.000141614,0.000141614
93,71232.8,0.76104,0.40354,0.83844,0.98715,0.97879,0.99135,0.8789,0.66481,0.36278,0.81824,0.000127467,0.000127467,0.000127467
94,72471.9,0.75046,0.40152,0.83991,0.98756,0.97868,0.99112,0.87538,0.66835,0.36371,0.81803,0.00011332,0.00011332,0.00011332
95,73068.5,0.70775,0.38719,0.84145,0.98769,0.97893,0.99164,0.87719,0.6585,0.36451,0.81665,9.91726e-05,9.91726e-05,9.91726e-05
96,74076.2,0.6783,0.37832,0.8435,0.98786,0.97937,0.99197,0.88116,0.64772,0.3641,0.81478,8.50255e-05,8.50255e-05,8.50255e-05
97,74667.7,0.74028,0.3905,0.83558,0.98695,0.97937,0.99161,0.88466,0.6401,0.36197,0.81292,7.08784e-05,7.08784e-05,7.08784e-05
98,75272.7,0.70366,0.37988,0.83745,0.9868,0.97905,0.99159,0.88376,0.6378,0.3597,0.81217,5.67313e-05,5.67313e-05,5.67313e-05
99,75894.4,0.68289,0.36854,0.84468,0.98683,0.97879,0.99178,0.88306,0.64057,0.35781,0.81209,4.25842e-05,4.25842e-05,4.25842e-05
100,76488.9,0.67509,0.36764,0.83411,0.98666,0.97856,0.99179,0.88544,0.63592,0.35556,0.81171,2.84371e-05,2.84371e-05,2.84371e-05
