sperm_id,segment,image,area,perimeter,circularity,aspect_ratio,solidity,classification
sperm_12,segment_0,frame_1.jpg,318.0,111.53514003753662,0.32122811570806575,0.7586206896551724,0.6890574199587055,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_10.jpg,314.0,102.42378520965576,0.37612990871592406,0.9615384615384616,0.7302325564413197,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_11.jpg,302.5,103.50429248809814,0.35482852088309835,0.9615384615384616,0.7236842087950138,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_12.jpg,307.0,107.48508763313293,0.333927210618189,0.9615384615384616,0.6985210450545596,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_13.jpg,302.5,107.54751908779144,0.3286506154893837,0.9259259259259259,0.6898517658156175,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_14.jpg,317.5,107.6360090970993,0.344380395273504,0.9259259259259259,0.7055555539876543,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_15.jpg,316.5,107.02794444561005,0.3472075891272267,0.9259259259259259,0.7096412540142573,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_16.jpg,312.0,108.32675778865814,0.3341126878036643,0.9259259259259259,0.6933333317925926,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_17.jpg,306.0,107.8031497001648,0.33087837996452935,1.0,0.6860986531701824,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_18.jpg,304.5,99.42104411125183,0.38711546501016975,1.0,0.720710057465775,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_19.jpg,290.0,98.53038048744202,0.37537689887321984,1.0,0.7178217804014312,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_2.jpg,302.5,101.29925417900085,0.37044415545726433,1.0416666666666667,0.7297949318943427,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_20.jpg,290.0,98.53038048744202,0.37537689887321984,1.0,0.7178217804014312,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_21.jpg,308.0,104.32292056083679,0.35563222496236957,1.0,0.7187864627332872,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_22.jpg,303.0,104.88626646995544,0.34611087030160453,1.0,0.7071178513252793,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_23.jpg,290.0,98.53038048744202,0.37537689887321984,1.0,0.7178217804014312,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_24.jpg,293.0,97.67314648628235,0.3859465182139678,1.0,0.7343358377585568,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_25.jpg,289.0,98.96185493469238,0.3708276018507973,1.04,0.6980676311640879,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_26.jpg,287.0,95.34900522232056,0.3966974674398579,1.04,0.7042944767992774,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_27.jpg,288.0,93.83588314056396,0.41102142467897895,1.0,0.7281921599792865,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_28.jpg,294.0,103.91539812088013,0.342134904277535,1.0,0.6766398143230384,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_29.jpg,292.0,104.98957252502441,0.3328897174327219,1.0,0.6735870803377461,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_3.jpg,297.5,102.90830564498901,0.3530172915476579,0.9230769230769231,0.710023864653881,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_4.jpg,303.0,100.31809425354004,0.37835018091302725,0.9615384615384616,0.7301204801683844,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_5.jpg,348.5,109.39391827583313,0.36595382434135737,0.9629629629629629,0.7454545438599903,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_6.jpg,334.0,109.78378510475159,0.3482410233200683,0.7419354838709677,0.6851282037228139,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_7.jpg,304.5,100.97523498535156,0.3752903660380902,1.04,0.7164705865494809,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_8.jpg,298.5,100.12099468708038,0.3742000905257872,1.0,0.7227602888068758,Irregular / Fragmented sperm shape
sperm_12,segment_0,frame_9.jpg,304.0,103.25808143615723,0.35829054253132486,0.9615384615384616,0.7220902595674815,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_30.jpg,309.5,104.09635400772095,0.35892150510589227,1.0,0.7050113879156916,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_31.jpg,297.5,96.3444447517395,0.40275735279170566,1.04,0.7185990320806787,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_32.jpg,299.0,96.74560546875,0.4014380722431057,1.04,0.7196149200490616,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_33.jpg,288.0,97.37626361846924,0.38167713088705674,1.0,0.7041564774959499,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_34.jpg,304.0,104.04234075546265,0.35290939386701503,0.9615384615384616,0.6988505731060907,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_35.jpg,302.0,103.9552435874939,0.3511753356282648,0.9615384615384616,0.6974595826848509,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_36.jpg,302.5,104.60890436172485,0.347374501090184,0.9615384615384616,0.7067756992832344,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_37.jpg,302.5,105.6440839767456,0.34060018494032074,0.9615384615384616,0.7034883704570037,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_38.jpg,326.5,109.0887188911438,0.34477309420404534,0.7666666666666667,0.6866456347284003,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_39.jpg,301.0,99.5184166431427,0.38191739919198914,1.0,0.7395577377406444,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_40.jpg,281.0,99.55204725265503,0.356299975713261,1.0416666666666667,0.7214377388409814,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_41.jpg,305.0,105.46679639816284,0.34457058061173573,0.9615384615384616,0.7076566108871076,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_42.jpg,306.5,107.15071725845337,0.33546728803075676,0.9615384615384616,0.7021764015986794,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_43.jpg,304.5,106.61797189712524,0.3366172183389803,0.9615384615384616,0.6959999984091428,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_44.jpg,306.5,107.0026445388794,0.33639638513073006,0.9615384615384616,0.6973833886293893,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_45.jpg,327.0,109.87592577934265,0.3403709775847225,0.7666666666666667,0.6913319224284737,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_46.jpg,305.0,102.64610648155212,0.3637682092584103,1.0,0.72532698995166,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_47.jpg,302.0,102.56776213645935,0.3607406196279596,1.0,0.7250900342734933,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_48.jpg,310.5,104.20819354057312,0.35930870055616065,0.9615384615384616,0.7237762220890998,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_49.jpg,316.5,106.52786898612976,0.3504750445513018,0.9615384615384616,0.7168742905620061,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_50.jpg,316.0,108.9162986278534,0.3347427645889316,0.9615384615384616,0.7069351214609952,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_51.jpg,309.5,107.03846740722656,0.33946167747610684,0.9615384615384616,0.7123130018128585,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_52.jpg,334.5,111.5091598033905,0.3380530814900629,0.7419354838709677,0.6939834010498269,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_53.jpg,315.5,110.1789801120758,0.32659665446818587,0.7333333333333333,0.6799568950862998,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_54.jpg,315.0,104.57372117042542,0.3619722631770906,1.04,0.722477062563126,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_55.jpg,303.0,105.18751072883606,0.34413127001843963,1.04,0.7054714768207881,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_56.jpg,312.0,107.52309703826904,0.33912587541045464,1.0,0.7003366987646763,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_57.jpg,313.0,107.54127407073975,0.34009781892673985,1.0,0.7025813676709733,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_58.jpg,313.0,107.54127407073975,0.34009781892673985,1.0,0.7025813676709733,Irregular / Fragmented sperm shape
sperm_12,segment_1,frame_59.jpg,303.0,106.89715647697449,0.3332116573420579,1.0,0.6949541268464355,Irregular / Fragmented sperm shape
sperm_12,segment_2,frame_60.jpg,313.0,107.54127407073975,0.34009781892673985,1.0,0.7025813676709733,Irregular / Fragmented sperm shape
sperm_12,segment_2,frame_61.jpg,320.0,113.35075354576111,0.3129759879846617,0.7666666666666667,0.6729758135163495,Irregular / Fragmented sperm shape
sperm_12,segment_2,frame_62.jpg,302.0,103.95028614997864,0.35120883185728874,1.0,0.7156398087307113,Irregular / Fragmented sperm shape
