epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,1448.74,1.61394,0.7493,1.0292,0.95392,0.94131,0.95363,0.58346,1.39431,0.70627,0.96984,0.00114606,0.00114606,0.00114606
22,1514.58,1.63147,0.76264,1.02678,0.77639,0.92595,0.94738,0.41531,1.94993,0.82303,1.15038,0.00113191,0.00113191,0.00113191
23,1581.09,1.68909,0.78422,1.03123,0.89703,0.91285,0.9401,0.51302,1.61174,0.77177,1.01963,0.00111776,0.00111776,0.00111776
24,1646.72,1.69688,0.80424,1.03259,0.84377,0.86569,0.887,0.41463,2.04735,0.9546,1.09466,0.00110362,0.00110362,0.00110362
25,1712.4,1.66934,0.81003,1.02123,0.88778,0.92757,0.94696,0.54598,1.53646,0.86786,0.97586,0.00108947,0.00108947,0.00108947
26,1777.67,1.64556,0.76445,0.99965,0.91399,0.94226,0.95759,0.62177,1.49316,0.80069,0.98492,0.00107532,0.00107532,0.00107532
27,1844.75,1.5836,0.775,1.04984,0.95634,0.95083,0.9689,0.66607,1.42095,0.69052,0.95785,0.00106118,0.00106118,0.00106118
28,1910.65,1.52641,0.72339,0.99185,0.96619,0.95291,0.97114,0.6487,1.38665,0.66673,0.95604,0.00104703,0.00104703,0.00104703
29,1976.78,1.47939,0.71208,1.02702,0.97581,0.95691,0.96935,0.67123,1.39493,0.67046,0.96293,0.00103288,0.00103288,0.00103288
30,2042.82,1.48382,0.68067,0.98326,0.97286,0.95725,0.96999,0.64677,1.5282,0.71046,1.00409,0.00101873,0.00101873,0.00101873
31,2108.42,1.41286,0.6719,0.98106,0.95847,0.95337,0.96953,0.65576,1.36634,0.6683,0.95032,0.00100459,0.00100459,0.00100459
32,2173.9,1.37706,0.65464,0.95645,0.93041,0.94851,0.96974,0.64735,1.41051,0.67721,0.95829,0.00099044,0.00099044,0.00099044
33,2241.54,1.36668,0.64222,0.95655,0.95325,0.96184,0.97193,0.67743,1.27493,0.62339,0.93291,0.000976293,0.000976293,0.000976293
34,2307.16,1.3289,0.6444,0.95829,0.94874,0.97076,0.97153,0.68391,1.21991,0.60664,0.9195,0.000962146,0.000962146,0.000962146
35,2372.5,1.35818,0.64341,0.95026,0.94924,0.96322,0.96972,0.64097,1.40412,0.63153,0.94468,0.000947999,0.000947999,0.000947999
36,2438.69,1.32781,0.64185,0.94779,0.93336,0.96383,0.9735,0.64907,1.20591,0.60405,0.91259,0.000933851,0.000933851,0.000933851
37,2503.65,1.30391,0.62773,0.94618,0.96907,0.96905,0.9773,0.67897,1.23138,0.58679,0.91952,0.000919704,0.000919704,0.000919704
38,2569.65,1.30365,0.62261,0.93345,0.96271,0.97067,0.97933,0.66035,1.15885,0.58285,0.90639,0.000905557,0.000905557,0.000905557
39,2634.61,1.25807,0.60226,0.92323,0.97253,0.96079,0.97904,0.66778,1.20591,0.58733,0.91264,0.00089141,0.00089141,0.00089141
40,2700.6,1.25241,0.60095,0.93421,0.96301,0.9611,0.98112,0.70892,1.15791,0.56271,0.90097,0.000877263,0.000877263,0.000877263
41,2766.37,1.215,0.59597,0.93238,0.98093,0.96751,0.98132,0.7342,1.15661,0.55777,0.9018,0.000863116,0.000863116,0.000863116
42,2833.74,1.23904,0.59271,0.92416,0.97825,0.96562,0.98121,0.72313,1.16011,0.56915,0.89594,0.000848969,0.000848969,0.000848969
43,2898.61,1.20096,0.58282,0.92101,0.97838,0.97042,0.98471,0.72106,1.13228,0.56132,0.89487,0.000834822,0.000834822,0.000834822
44,2964.48,1.20149,0.57477,0.89896,0.98029,0.96852,0.98131,0.72073,1.13902,0.56298,0.89334,0.000820675,0.000820675,0.000820675
45,3033.19,1.21089,0.59541,0.92967,0.98157,0.96991,0.98231,0.70991,1.08473,0.55146,0.88429,0.000806528,0.000806528,0.000806528
46,3100.54,1.1539,0.56272,0.9163,0.98114,0.96905,0.98132,0.75538,1.04424,0.53348,0.87825,0.00079238,0.00079238,0.00079238
47,3164.98,1.14415,0.54896,0.91253,0.97792,0.96707,0.98086,0.72734,1.13896,0.5473,0.89346,0.000778233,0.000778233,0.000778233
48,3231.81,1.16281,0.55842,0.89329,0.97708,0.96888,0.98092,0.74748,1.10381,0.5366,0.88471,0.000764086,0.000764086,0.000764086
49,3298.63,1.1284,0.55187,0.90992,0.97411,0.967,0.97977,0.7387,1.19133,0.5598,0.894,0.000749939,0.000749939,0.000749939
50,3363.68,1.16242,0.55921,0.92408,0.98053,0.96596,0.98345,0.74202,1.0251,0.52025,0.87503,0.000735792,0.000735792,0.000735792
51,3430,1.12074,0.55149,0.90928,0.98204,0.96846,0.9857,0.75641,0.98074,0.50931,0.86424,0.000721645,0.000721645,0.000721645
52,3496.41,1.18325,0.5606,0.90905,0.97653,0.96957,0.98323,0.68704,1.42847,0.58907,0.93382,0.000707498,0.000707498,0.000707498
53,3562.59,1.2294,0.56876,0.91642,0.97567,0.97181,0.98474,0.70154,1.26384,0.55815,0.91204,0.000693351,0.000693351,0.000693351
54,3627.19,1.16539,0.55387,0.90523,0.97946,0.97066,0.98411,0.72509,1.11994,0.53235,0.88907,0.000679204,0.000679204,0.000679204
55,3693.68,1.19503,0.55469,0.90734,0.97917,0.97023,0.98555,0.75378,1.01116,0.50825,0.87185,0.000665057,0.000665057,0.000665057
56,3760.11,1.16872,0.54893,0.89831,0.97852,0.9701,0.98521,0.73519,1.20491,0.53851,0.89037,0.000650909,0.000650909,0.000650909
57,3828.34,1.16834,0.54503,0.90824,0.97797,0.96918,0.9856,0.74535,1.25426,0.53921,0.89665,0.000636762,0.000636762,0.000636762
58,3893.34,1.09047,0.52657,0.89715,0.97962,0.97144,0.98751,0.80075,0.92783,0.47944,0.85357,0.000622615,0.000622615,0.000622615
59,3957.98,1.22965,0.55237,0.91839,0.97936,0.97023,0.98515,0.76756,1.16306,0.52353,0.89152,0.000608468,0.000608468,0.000608468
60,4024.16,1.27987,0.55435,0.93277,0.98041,0.96751,0.984,0.72937,1.30342,0.55249,0.92132,0.000594321,0.000594321,0.000594321
61,4090.13,1.17183,0.53578,0.91238,0.98106,0.9705,0.98531,0.75789,1.1048,0.50944,0.88263,0.000580174,0.000580174,0.000580174
62,4156.49,1.19896,0.5497,0.90755,0.98038,0.97234,0.98653,0.71711,1.29007,0.54593,0.90623,0.000566027,0.000566027,0.000566027
63,4221.34,1.31862,0.56944,0.94025,0.97706,0.9701,0.98604,0.69329,1.40399,0.56633,0.92465,0.00055188,0.00055188,0.00055188
64,4286.91,1.22416,0.54967,0.91135,0.98095,0.9697,0.98667,0.75914,1.15594,0.5247,0.88337,0.000537733,0.000537733,0.000537733
65,4352.16,1.07708,0.52453,0.87917,0.98281,0.96997,0.98687,0.79648,0.9595,0.49377,0.85779,0.000523586,0.000523586,0.000523586
66,4417.17,1.09768,0.53441,0.89842,0.98204,0.96866,0.98744,0.79514,0.98682,0.49166,0.86233,0.000509438,0.000509438,0.000509438
67,4481.92,1.05652,0.52216,0.89289,0.98304,0.96878,0.98789,0.82119,0.89824,0.46247,0.85177,0.000495291,0.000495291,0.000495291
68,4549.02,1.06687,0.5098,0.87846,0.98091,0.97077,0.98765,0.78488,0.95108,0.4737,0.85808,0.000481144,0.000481144,0.000481144
69,4613.64,1.03333,0.51235,0.89277,0.97974,0.97357,0.98803,0.76853,1.02842,0.4881,0.86605,0.000466997,0.000466997,0.000466997
70,4678.84,1.01421,0.507,0.88585,0.98116,0.97313,0.98809,0.78245,1.00999,0.48146,0.86228,0.00045285,0.00045285,0.00045285
71,4744.54,1.01864,0.50067,0.87998,0.98337,0.9726,0.98929,0.8051,0.89939,0.45727,0.85154,0.000438703,0.000438703,0.000438703
72,4810.36,1.03184,0.49727,0.88444,0.98445,0.97168,0.98867,0.8284,0.84027,0.44741,0.84288,0.000424556,0.000424556,0.000424556
73,4875.72,0.9836,0.49133,0.86992,0.98102,0.97141,0.98826,0.81305,0.8897,0.45811,0.84587,0.000410409,0.000410409,0.000410409
74,4941.19,0.96478,0.48088,0.86647,0.98078,0.97304,0.98784,0.79189,1.04809,0.47896,0.8638,0.000396262,0.000396262,0.000396262
75,5007.26,0.98141,0.48182,0.87859,0.9822,0.97368,0.98871,0.82183,0.93134,0.45499,0.84958,0.000382115,0.000382115,0.000382115
76,5074.48,0.95689,0.48151,0.88005,0.9862,0.97339,0.98921,0.82509,0.83839,0.43844,0.84227,0.000367967,0.000367967,0.000367967
77,5140.63,0.96351,0.47248,0.87401,0.98535,0.97379,0.98924,0.81975,0.84939,0.43846,0.84336,0.00035382,0.00035382,0.00035382
78,5206.08,0.97794,0.48234,0.87357,0.98443,0.97366,0.9893,0.82769,0.84125,0.43552,0.83961,0.000339673,0.000339673,0.000339673
79,5272.03,0.97253,0.4705,0.86671,0.98041,0.97273,0.98831,0.79383,1.05268,0.478,0.86191,0.000325526,0.000325526,0.000325526
80,5339.02,1.00284,0.49017,0.88235,0.98023,0.97076,0.98805,0.7882,1.0693,0.48138,0.86474,0.000311379,0.000311379,0.000311379
81,5405.82,0.93958,0.4704,0.86032,0.98127,0.9722,0.98893,0.83112,0.88419,0.44546,0.84282,0.000297232,0.000297232,0.000297232
82,5471.28,0.95726,0.47844,0.87307,0.98137,0.97313,0.98942,0.85289,0.76576,0.42153,0.83024,0.000283085,0.000283085,0.000283085
83,5536.42,0.95159,0.48129,0.87325,0.98289,0.97444,0.98976,0.83864,0.79823,0.42639,0.83494,0.000268938,0.000268938,0.000268938
84,5600.19,0.92517,0.4718,0.88111,0.98343,0.97339,0.98996,0.83609,0.80987,0.42389,0.83609,0.000254791,0.000254791,0.000254791
85,5664.79,0.89131,0.45022,0.86532,0.98377,0.97418,0.9904,0.84102,0.81148,0.4204,0.83411,0.000240644,0.000240644,0.000240644
86,5731.82,0.92548,0.46082,0.86494,0.98249,0.97369,0.9901,0.83704,0.84417,0.42331,0.83732,0.000226497,0.000226497,0.000226497
87,5796.74,0.90954,0.45415,0.86667,0.98239,0.97471,0.98986,0.8456,0.85296,0.42412,0.83818,0.000212349,0.000212349,0.000212349
88,5863.14,0.91323,0.45627,0.8634,0.98234,0.97472,0.98997,0.85313,0.82085,0.41677,0.83447,0.000198202,0.000198202,0.000198202
89,5928.44,0.85682,0.43955,0.85515,0.98317,0.97418,0.99047,0.85913,0.76956,0.40657,0.82926,0.000184055,0.000184055,0.000184055
90,5993.97,0.89283,0.45533,0.86627,0.98298,0.97458,0.99041,0.86309,0.76625,0.40526,0.82863,0.000169908,0.000169908,0.000169908
91,6057.28,0.88552,0.45882,0.85558,0.98381,0.97484,0.99027,0.85873,0.79819,0.41044,0.83073,0.000155761,0.000155761,0.000155761
92,6120.03,0.88162,0.45294,0.86697,0.98378,0.97426,0.98999,0.86142,0.78446,0.40956,0.82863,0.000141614,0.000141614,0.000141614
93,6181.96,0.91396,0.46349,0.86331,0.98488,0.9759,0.99019,0.86905,0.74321,0.40517,0.82453,0.000127467,0.000127467,0.000127467
94,6244.04,0.90109,0.46017,0.85954,0.98483,0.97642,0.98987,0.86889,0.74679,0.40913,0.82464,0.00011332,0.00011332,0.00011332
95,6306.7,0.81639,0.43592,0.85377,0.98525,0.97642,0.98998,0.86587,0.75054,0.41073,0.82495,9.91726e-05,9.91726e-05,9.91726e-05
96,6370.3,0.79887,0.43275,0.86235,0.98497,0.97616,0.98989,0.86246,0.74898,0.40946,0.8246,8.50255e-05,8.50255e-05,8.50255e-05
97,6432.08,0.90606,0.45506,0.85598,0.98557,0.97576,0.98984,0.8614,0.75005,0.40758,0.82441,7.08784e-05,7.08784e-05,7.08784e-05
98,6493.99,0.85345,0.43969,0.85664,0.98494,0.97576,0.98977,0.86356,0.74788,0.4053,0.82401,5.67313e-05,5.67313e-05,5.67313e-05
99,6555.89,0.8103,0.42348,0.86364,0.98437,0.97563,0.98958,0.86467,0.75152,0.40404,0.82401,4.25842e-05,4.25842e-05,4.25842e-05
100,6618.55,0.81223,0.42781,0.85104,0.98423,0.9759,0.98966,0.86515,0.75532,0.40338,0.8242,2.84371e-05,2.84371e-05,2.84371e-05
