sperm_id,segment,image,area,perimeter,circularity,aspect_ratio,solidity,classification
sperm_60,segment_0,frame_1.jpg,133.0,87.30095875263214,0.219292348426894,0.7391304347826086,0.5820568902316985,Irregular / Fragmented sperm shape
sperm_60,segment_0,frame_10.jpg,38.5,27.071067571640015,0.6601761446810727,0.7777777777777778,0.9166666448412704,Borderline / Uncertain morphology
sperm_60,segment_0,frame_11.jpg,363.0,81.14823055267334,0.6927210423910223,0.9130434782608695,0.9404145053357137,Borderline / Uncertain morphology
sperm_60,segment_0,frame_2.jpg,74.5,43.64576494693756,0.4914529175514839,0.3157894736842105,0.9551281928829719,Borderline / Uncertain morphology
sperm_60,segment_0,frame_3.jpg,59.0,40.82842707633972,0.4447711176676011,0.3333333333333333,0.8872180317711574,Borderline / Uncertain morphology
sperm_60,segment_0,frame_9.jpg,168.5,80.36323034763336,0.3278649547916362,0.5652173913043478,0.7294372262794926,Irregular / Fragmented sperm shape
sperm_60,segment_1,frame_31.jpg,124.0,51.90611433982849,0.5783550218038468,0.38095238095238093,0.9575289501349116,Borderline / Uncertain morphology
sperm_60,segment_1,frame_32.jpg,132.0,51.919259548187256,0.6153565318255719,0.5,0.9361702061264524,Borderline / Uncertain morphology
sperm_60,segment_1,frame_33.jpg,86.0,38.485281109809875,0.7296573955495694,0.7692307692307693,0.9347825985349718,Borderline / Uncertain morphology
sperm_60,segment_1,frame_35.jpg,59.0,34.23334538936615,0.6326495327825995,0.6153846153846154,0.8805970017821343,Borderline / Uncertain morphology
sperm_60,segment_1,frame_36.jpg,75.5,40.6253160238266,0.5748616149991749,3.0,0.9805194677854615,Elongated (abnormal) sperm head
sperm_60,segment_1,frame_37.jpg,115.5,72.88650918006897,0.27321060112160855,0.75,0.5526315763031983,Irregular / Fragmented sperm shape
sperm_60,segment_1,frame_39.jpg,122.5,68.46942460536957,0.3283617761866454,0.45,0.8085808527486412,Irregular / Fragmented sperm shape
sperm_60,segment_1,frame_40.jpg,77.0,38.55276262760162,0.6510128788976602,2.0,0.9685534469364346,Elongated (abnormal) sperm head
sperm_60,segment_1,frame_41.jpg,56.0,43.61431813240051,0.36994717612191325,0.4117647058823529,0.70886075052075,Irregular / Fragmented sperm shape
sperm_60,segment_1,frame_45.jpg,182.5,68.59625601768494,0.4873847178558585,0.4074074074074074,0.8649289058534175,Borderline / Uncertain morphology
sperm_60,segment_1,frame_46.jpg,167.5,96.28153622150421,0.22705896466729225,0.8571428571428571,0.6429942393743023,Irregular / Fragmented sperm shape
