sperm_id,segment,image,area,perimeter,circularity,aspect_ratio,solidity,classification
sperm_33,segment_0,frame_1.jpg,183.0,88.20218873023987,0.29559850223092476,1.0526315789473684,0.6666666642380085,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_10.jpg,152.5,91.20086252689362,0.2303996506959736,1.0526315789473684,0.5865384592825444,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_11.jpg,139.5,89.59509253501892,0.21838139046691882,1.0,0.563636361359045,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_12.jpg,135.0,84.72142660617828,0.23635081932395804,1.0,0.569620250761096,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_13.jpg,127.5,64.0075718164444,0.3910725600401698,0.7368421052631579,0.6854838672823448,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_14.jpg,126.0,64.05230212211609,0.385932117310595,0.7368421052631579,0.688524586401505,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_15.jpg,128.0,66.0523020029068,0.36867519426438283,0.7894736842105263,0.6790450892358351,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_16.jpg,129.0,68.53118574619293,0.345162083527603,0.7894736842105263,0.6683937789202395,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_17.jpg,146.5,84.49332773685455,0.25787109161787447,0.95,0.5931174065055975,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_18.jpg,160.5,87.30961287021637,0.2645822927721539,0.9047619047619048,0.6056603750729798,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_19.jpg,160.5,87.30961287021637,0.2645822927721539,0.9047619047619048,0.6056603750729798,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_2.jpg,173.5,99.60197293758392,0.21977255688281594,1.0526315789473684,0.6390423549206543,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_20.jpg,165.5,90.2755720615387,0.2551921810814439,0.9523809523809523,0.6118299422852868,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_21.jpg,147.5,86.60655915737152,0.24711568677866316,0.95,0.6057494841652998,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_22.jpg,144.5,82.90320897102356,0.26420134758420444,1.0,0.603340289756408,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_23.jpg,153.5,84.33718729019165,0.2711939633057046,0.95,0.6079207896716008,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_24.jpg,161.5,87.47139298915863,0.2652468928019831,0.95,0.6235521211445864,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_25.jpg,148.5,85.30856311321259,0.2564195086022775,0.95,0.5881188095520047,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_26.jpg,147.5,83.74834823608398,0.2642709243879464,1.0,0.5995934934975874,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_27.jpg,155.0,83.84885334968567,0.27704307968245384,1.0,0.6175298780178092,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_28.jpg,138.0,85.29062986373901,0.23838905226556784,1.0555555555555556,0.588486138215411,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_29.jpg,135.5,85.60093414783478,0.23237647048127727,1.0555555555555556,0.577825157450639,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_3.jpg,139.5,87.66792738437653,0.2280880819401839,0.9473684210526315,0.581249997578125,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_4.jpg,136.5,92.11196100711823,0.2021670895020296,1.0555555555555556,0.5515151492868074,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_5.jpg,152.0,94.41865849494934,0.2142583719544901,1.0526315789473684,0.5735849034959061,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_6.jpg,165.0,87.49030590057373,0.27087812722345256,1.0526315789473684,0.6445312474822998,Irregular / Fragmented sperm shape
sperm_33,segment_0,frame_7.jpg,179.5,91.22613430023193,0.2710414879099693,1.0526315789473684,0.6710280348746616,Irregular / Fragmented sperm shape
