epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,17828.8,1.32957,0.45306,0.00252,0.97124,0.97895,0.98597,0.74624,1.14166,0.38023,0.00239,0.000650909,0.000650909,0.000650909
57,18109.7,1.39203,0.47493,0.00272,0.98179,0.97099,0.986,0.71957,1.17479,0.38739,0.00249,0.000636762,0.000636762,0.000636762
58,18399.8,1.28614,0.45991,0.00245,0.96774,0.96736,0.98547,0.72089,1.09725,0.38279,0.00228,0.000622615,0.000622615,0.000622615
59,18667.1,1.31847,0.47497,0.00229,0.97303,0.954,0.98202,0.63964,1.51754,0.47423,0.00312,0.000608468,0.000608468,0.000608468
60,18935.3,1.47815,0.49853,0.00269,0.97089,0.96914,0.98121,0.62235,1.63617,0.50994,0.00339,0.000594321,0.000594321,0.000594321
61,19207.9,1.41107,0.48973,0.00263,0.97803,0.96973,0.98334,0.67925,1.40717,0.46776,0.00292,0.000580174,0.000580174,0.000580174
62,19428.3,1.28968,0.46191,0.00254,0.97425,0.97437,0.98654,0.76354,1.045,0.38153,0.00215,0.000566027,0.000566027,0.000566027
63,19641.6,1.3093,0.46194,0.00222,0.98453,0.97423,0.98786,0.77739,0.98125,0.36064,0.002,0.00055188,0.00055188,0.00055188
64,19861,1.20255,0.44241,0.00228,0.98278,0.97777,0.98768,0.75974,1.0095,0.36761,0.00208,0.000537733,0.000537733,0.000537733
65,20084.2,1.19088,0.43698,0.00217,0.98118,0.97383,0.98701,0.7189,1.08085,0.38549,0.00218,0.000523586,0.000523586,0.000523586
66,20307.2,1.19229,0.44004,0.00215,0.97811,0.96688,0.98575,0.7054,1.1233,0.39408,0.00226,0.000509438,0.000509438,0.000509438
67,20517.7,1.1823,0.44783,0.00212,0.95946,0.97625,0.98617,0.73774,1.06672,0.37651,0.00218,0.000495291,0.000495291,0.000495291
68,20731.1,1.16106,0.42842,0.00209,0.97739,0.96895,0.9865,0.75919,1.01656,0.3612,0.00209,0.000481144,0.000481144,0.000481144
69,20942.5,1.17112,0.41971,0.00205,0.97611,0.97343,0.98711,0.78645,0.9979,0.35806,0.00205,0.000466997,0.000466997,0.000466997
70,21158.9,1.18545,0.43128,0.00209,0.97143,0.97184,0.9869,0.78234,0.99908,0.36153,0.00204,0.00045285,0.00045285,0.00045285
71,21382.1,1.11382,0.41416,0.00206,0.97002,0.96826,0.98638,0.78848,0.97478,0.35939,0.00198,0.000438703,0.000438703,0.000438703
72,21589.7,1.07449,0.39311,0.00202,0.97825,0.97278,0.9865,0.80238,1.00546,0.36371,0.00203,0.000424556,0.000424556,0.000424556
73,21801.8,1.11809,0.41419,0.00209,0.9788,0.97364,0.98742,0.81198,1.02597,0.36841,0.00208,0.000410409,0.000410409,0.000410409
74,22011.1,1.1035,0.40526,0.00212,0.97225,0.97316,0.98736,0.82179,0.95282,0.35441,0.00192,0.000396262,0.000396262,0.000396262
